Monthly Income,Savings & Investments,Fixed Expenses,Variable Expenses,Existing Loans & Liabilities,Spending Behavior,Investment Strategy,financial stability,payment consistency,spending & budgeting discipline,financial adaptability
130615,47562,25751,18747,402879,85.64713088,10.55898553,100,99.65802328,65.93193737,51.17291276
34447,69470,25627,41260,336278,0,17.12146455,100,99.14327637,0,53.74923796
95501,34732,41239,25667,22270,73.12384164,60.9311954,66.31030042,99.43378886,29.94209485,33.15515021
49327,56473,7939,47279,31600,4.151884364,64.12067262,100,99.87493139,0,51.27212277
124841,16498,78973,30280,424455,75.74514783,3.741441832,25.7014923,99.79144272,12.48628255,12.85074615
199340,87817,21796,12029,218861,93.96558644,28.63492001,100,99.54206483,83.03150396,63.54269088
155103,81427,30656,43598,57740,71.89093699,58.51027902,100,99.30715738,52.12600659,52.31233438
153925,10377,50017,7909,258404,94.86178334,3.860763968,69.10898165,99.40201622,62.36738671,34.55449082
189944,94338,34825,37970,379599,80.00989765,19.90517727,100,99.45575939,61.67554648,55.67088194
93404,20673,11052,44218,413412,52.65941501,4.762431321,62.95983041,99.66327775,40.82694531,31.47991521
174816,37025,71810,38247,40906,78.12156782,47.50997677,58.22350357,99.70627911,37.04409207,29.11175178
189268,92335,49952,40606,174014,78.54576579,34.66692197,100,99.64575404,52.15356003,50.46944016
96326,14251,60093,12844,32975,86.66611299,30.17617414,39.07563898,99.75828782,24.28108714,19.53781949
24187,64005,28573,9242,398321,61.789391,13.8441273,100,99.57336225,0,100
32275,97059,36523,17708,468888,45.13400465,17.14983912,100,99.22636827,0,100
37426,96577,42946,36207,396603,3.257093999,19.58250537,100,99.86184934,0,73.27793513
163877,74247,9684,44395,89763,72.90956022,45.26980062,100,99.31189697,67.00025019,56.15339553
99231,96467,58856,18701,114471,81.15407484,45.7323953,100,99.44577732,21.84196471,59.52827241
62134,94942,26150,23408,10132,62.32658448,90.35727202,100,99.31017243,20.24012618,86.52106737
161134,49955,19221,15715,215503,90.24724763,18.81841949,100,99.08019176,78.31866645,54.66040687
76938,77482,76672,7833,175810,89.8190751,30.589991,90.87187086,99.65859868,0,45.43593543
69564,69117,67252,44636,409751,35.83462711,14.4334138,38.51561152,99.3826155,0,19.25780576
177884,61599,43478,33744,266840,81.03033438,18.75508085,91.21731016,99.24866152,56.58856333,45.60865508
94385,32231,18632,8294,332146,91.21258675,8.84550891,100,99.1893072,71.47216189,52.81029825
99903,95135,42206,4639,20441,95.3564958,82.31380217,100,99.26243069,53.10951623,74.16844339
58780,45338,70124,26686,232608,54.60020415,16.31180157,12.43280027,99.73108355,0,6.216400136
71557,42219,8287,39458,383674,44.85794541,9.913053279,92.27748508,99.29969127,33.27696801,46.13874254
137576,80579,20008,4767,108554,96.53500611,42.60441065,100,99.08073222,81.99177182,70.28115369
90484,45602,56556,5294,236301,94.14924185,16.17648624,82.04323416,99.4686643,31.64537377,41.02161708
108105,64796,66847,39858,386987,63.13029,14.3422838,61.23306045,99.56587467,1.295037232,30.61653023
178645,77209,64903,20105,274364,88.74583672,21.96101521,95.63435864,99.71885336,52.41512497,47.81717932
99319,67639,22037,3814,80634,96.15984857,45.61788053,100,99.70415388,73.9717476,71.03726377
153524,66851,44247,46419,240195,69.76433652,21.77230773,84.48776738,99.25827602,40.94343555,42.24388369
186860,89035,57045,49072,390512,73.73862785,18.56648045,90.85839666,99.17873912,43.21042492,45.42919833
89560,19919,63250,15440,492407,82.76016079,3.887954154,34.37807057,99.10468276,12.13711478,17.18903528
175044,62567,13865,34220,114122,80.45062956,35.41080656,100,99.28771865,72.52976395,54.13667421
146956,54090,6171,32942,69011,77.58376657,43.93952933,100,99.14620808,73.38455048,55.09574294
58497,47440,73299,12333,221548,78.91686753,17.63647449,34.71118177,99.24083807,0,17.35559089
57107,30806,57853,37967,232733,33.51603131,11.68935148,0,99.7034931,0,0
140039,56185,50491,12257,383653,91.24743821,12.77402134,95.3134484,99.43270134,55.19248209,47.6567242
190449,55640,47513,12662,38436,93.35150093,59.14367107,97.61878508,99.30971417,68.40361462,48.80939254
167259,11571,37905,24583,89657,85.30243515,11.43063184,69.5579909,99.52371331,62.63997752,34.77899545
97073,49083,55486,10483,418493,89.20091065,10.49733092,82.60484378,99.13532327,32.0418654,41.30242189
144600,53897,76788,48497,371985,66.46127248,12.65538342,50.63070539,99.40290011,13.35753804,25.3153527
116061,92432,65654,31719,139680,72.67040608,39.82215482,95.74275596,99.44517872,16.10187746,47.87137798
102568,87485,63445,39409,286237,61.57768505,23.40911159,85.0157944,99.20665458,0,42.5078972
97219,95650,71577,19896,149330,79.53486458,39.04400359,100,99.5081146,5.910367315,52.14824263
158098,77794,11804,49276,304317,68.83199028,20.35900563,100,99.07575179,61.36573518,55.28596187
138918,69558,5006,49933,469277,64.05577391,12.908961,100,99.86752276,60.45220922,55.26173714
65372,67135,45042,39800,54893,39.11766506,55.01606189,72.91347978,99.89538208,0,36.45673989
59429,19637,69371,38708,38702,34.86681586,33.66015873,0,99.37678867,0,0
168465,78748,9934,6588,38049,96.08939542,67.42296463,100,99.3327463,90.19262161,68.46852462
186031,97679,33252,38945,51498,79.06531707,65.47859254,100,99.80460275,61.19087679,56.84885852
113620,96606,59230,28792,318868,74.65939095,23.25199651,100,99.45932768,22.52948425,53.77750396
92296,99833,8707,15682,93516,83.00901448,51.63357452,100,99.22398497,73.5752362,90.87067695
41274,72676,27556,8701,177683,78.91893202,29.02871477,100,99.6248163,12.15535204,94.11857344
102791,7637,36747,33752,439686,67.16444047,1.707267456,38.8448405,99.66975162,31.41520172,19.42242025
150771,19318,12966,43893,119051,70.88763754,13.96121964,75.10064933,99.39901792,62.2878405,37.55032466
126310,83826,14090,46903,424846,62.86675639,16.47938161,100,99.01470414,51.71166178,59.03847676
59603,94839,53187,15613,436946,73.80500981,17.83408708,100,99.01451846,0,71.84369914
189506,99192,54280,5464,455275,97.11671398,17.88961291,100,99.08645713,68.47382141,60.40811373
36588,80039,8235,40574,154698,0,34.0973089,100,99.8324446,0,92.67792719
61699,77156,30714,44772,52151,27.43480445,59.6688501,100,99.44371473,0,51.35334446
56760,15744,49528,30947,231036,45.47744891,6.379771456,0,99.89823508,0,0
179123,63791,56622,44465,6443,75.17627552,90.82638039,79.17855328,99.54783634,43.56559459,39.58927664
47788,48521,47779,12021,142356,74.84514941,25.42003489,76.39784046,99.08370993,0,38.19892023
155236,73111,12565,34057,310116,78.06114561,19.07772678,100,99.89638868,69.96701796,58.53184828
182246,19095,28854,36476,364266,79.9852946,4.980944854,74.63044456,99.61277428,64.15284835,37.31522228
31622,98557,74439,39967,87240,0,53.04552818,49.8798305,99.55990316,0,24.93991525
152166,15534,52335,22322,400151,85.33049433,3.736964288,61.14572243,99.02155901,50.93713445,30.57286122
96016,36137,50820,36495,255783,61.99070988,12.37907646,46.69846692,99.52021839,9.062031328,23.34923346
143937,32720,36862,28880,276855,79.9356663,10.56932892,77.05801844,99.08569864,54.32585089,38.52900922
26300,70722,66580,13957,157470,46.93155894,30.99232225,62.68060837,99.27454286,0,31.34030418
190730,83676,57618,10295,364402,94.60231741,18.67442722,100,99.16266739,64.39312117,54.13228124
47826,33023,10135,7966,68402,83.3437879,32.55903377,100,99.26321202,62.15238573,65.60030109
45026,65765,70268,19560,415094,56.55843291,13.67656631,46.55754453,99.35121248,0,23.27877226
139870,51701,75509,27850,197648,80.08865375,20.73439236,63.06713377,99.82311329,26.1035247,31.53356688
156996,75887,24157,5267,399295,96.64513746,15.97009146,100,99.1075838,81.25812123,64.79751076
131116,33555,16844,16322,309529,87.55148113,9.780403633,100,99.4385048,74.70484151,50.14834193
60545,72844,8495,13768,269240,77.25988934,21.29418505,100,99.88687475,63.22900322,91.7714097
87457,80940,50823,32657,481687,62.65936403,14.38608527,97.09571561,99.00739217,4.547377568,48.5478578
65839,93378,76022,14423,290082,78.09353119,24.3514317,100,99.83816153,0,52.22740321
85816,52621,65942,23869,436746,72.18583947,10.75287055,56.66309313,99.81166269,0,28.33154656
58644,37389,16715,36651,193072,37.50255781,16.22356928,72.75595116,99.67175819,9.000068208,36.37797558
54259,16302,79956,33387,222788,38.46735104,6.818352921,0,99.58991438,0,0
76606,8197,76439,43736,292455,42.90786622,2.72640794,0,99.22174756,0,0
87818,47068,45931,2084,437459,97.6269102,9.714216132,98.92163338,99.75057075,45.32442096,49.46081669
20571,41231,51495,42402,126995,0,24.50929107,0,99.82495531,0,0
175624,73908,36253,17041,403120,90.29688425,15.49343016,100,99.83491018,69.65448914,55.86878786
109848,74014,78668,43319,268151,60.56459835,21.63108442,56.32783483,99.07788418,0,28.16391741
52624,89527,35320,34289,411081,34.84151718,17.88365348,100,99.76866175,0,68.92482517
26594,54584,66456,44686,405233,0,11.87080947,0,99.8966673,0,0
87990,62054,28983,26076,392933,70.36481418,13.63863143,100,99.41678272,37.42584385,53.97488351
148434,19392,39710,35923,101318,75.79867146,16.06494905,62.11043292,99.48027337,49.04604066,31.05521646
166192,86305,26158,16574,268150,90.02719746,24.34864792,100,99.28635863,74.287571,63.1092351
156875,72725,60146,15933,408591,89.84350598,15.10961614,97.86199203,99.17979419,51.50342629,48.93099602
193430,36908,49888,11253,242220,94.18239156,13.22260755,87.47195368,99.1262824,68.39114925,43.73597684
80098,60641,9640,27309,20186,65.90551574,75.02567211,100,99.67248034,53.87025893,64.78938301
147562,99438,26992,10749,421463,92.71560429,19.08961588,100,99.76432546,74.4236321,70.90544991
121497,53125,77907,3382,71072,97.21639217,42.77478522,76.81918072,99.62697968,33.09382125,38.40959036
115055,67611,48126,23843,255266,79.27686759,20.94017226,96.21224632,99.78723195,37.44817696,48.10612316
155904,6586,63768,25933,347364,83.36604577,1.86071479,46.68834667,99.61147694,42.46395218,23.34417334
110805,77535,54455,37560,93962,66.1026127,45.21070339,86.93199765,99.74716474,16.95771851,43.46599883
165291,91709,39014,20758,371717,87.44154249,19.78935148,100,99.23668743,63.83832151,59.66084058
169965,54669,12514,35025,55906,79.39281617,49.44065114,100,99.86262369,72.03012385,52.09749066
161556,63148,70027,13387,67754,91.71370918,48.24066859,87.4557429,99.68028737,48.36836762,43.72787145
112743,49595,38506,24645,335140,78.14054975,12.890691,87.97619364,99.08676839,43.98676636,43.98809682
140395,27333,8260,11841,245689,91.56593896,10.01128114,100,99.11084048,85.68253855,52.5755903
51376,15844,57254,31381,464658,38.91895048,3.297384818,0,99.33175347,0,0
107495,42882,14938,24078,253544,77.60081864,14.46634236,100,99.49702375,63.70435834,51.79822317
54191,57947,32202,48870,105039,9.81897363,35.55336041,57.32686239,99.70804312,0,28.6634312
100201,80091,25131,18608,458385,81.42932705,14.87364339,100,99.13481098,56.34873903,68.13953953
127834,25019,45581,2572,93278,97.98801571,21.14931063,81.90309307,99.49298629,62.33161757,40.95154654
97563,76607,22339,47831,407388,50.97424228,15.82805607,100,99.09847078,28.0772424,53.29889405
127130,75445,62478,34707,91,72.69959884,99.87952764,82.89939432,99.67030218,23.55462912,41.44969716
60684,13730,63803,19491,476636,67.88115483,2.799949426,0,99.58065224,0,0
99974,86425,11225,21162,412822,78.83249645,17.31107047,100,99.41871514,67.60457719,77.02602677
31082,68285,39938,39124,314344,0,17.84626884,65.32719902,99.89474586,0,32.66359951
73609,56024,6456,44816,475187,39.11614069,10.54646835,100,99.05636491,30.34547406,53.22786616
46579,51554,79818,18368,371185,60.56592026,12.19523157,0,99.62783676,0,0
102560,78000,52543,27945,45782,72.7525351,63.0140085,97.57410296,99.06952914,21.52106084,48.78705148
118899,91328,58342,49151,67181,58.66155308,57.61691765,86.40442729,99.55232033,9.593015921,43.20221364
137437,60416,14330,16449,414158,88.03160721,12.73057521,100,99.28204804,77.60501175,60.78203104
134686,22706,21568,39160,43050,70.92496622,34.53068921,71.76989442,99.51929119,54.91142361,35.88494721
116332,10941,72737,28232,322122,75.73152701,3.284964106,22.61114741,99.13121837,13.20616855,11.3055737
69218,49044,8481,2820,399606,95.92591522,10.93146105,100,99.76422111,83.67332197,77.263862
199921,17608,17036,15722,223376,92.13589368,7.306709159,92.42200669,99.38903194,83.61452774,46.21100335
31730,70451,63013,37050,251575,0,21.87742605,6.675070911,99.03436805,0,3.337535455
133368,86044,75535,11748,414931,91.19129026,17.17530815,99.07099154,99.89772715,34.55476576,49.53549577
169685,68173,10976,9956,487372,94.13265757,12.27137316,100,99.12625462,87.66420131,63.92020509
71433,91791,76158,8285,249440,88.40171909,26.89995927,100,99.08501278,0,55.14328112
169619,98814,62953,47658,217915,71.90291182,31.19827992,93.04500085,99.43791817,34.78855553,46.52250043
21321,89311,14158,7015,105751,67.09816613,45.78595523,100,99.47274582,0.694151306,100
79412,94331,12383,22998,34305,71.03964136,73.33172673,100,99.50392935,55.44628016,87.11655669
185007,54456,79215,26201,285729,85.83783316,16.00776048,72.45509629,99.09082939,43.02053436,36.22754815
50712,59308,50802,14036,176182,72.32213283,25.18493354,89.09528317,99.21666941,0,44.54764158
181182,54782,45045,25166,34752,86.11009924,61.18569482,91.4842534,99.64278485,61.248358,45.7421267
163994,91412,62374,37785,187414,76.95952291,32.78460402,94.66626828,99.63700575,38.92520458,47.33313414
171050,33720,76451,24806,251111,85.49780766,11.83859903,60.51622333,99.82374296,40.80268927,30.25811166
166330,58289,12273,40867,251587,75.43016894,18.8104274,100,99.6021035,68.05146396,51.54782661
140509,22533,47078,23946,77437,82.95767531,22.53976193,65.48904341,99.36301467,49.45234825,32.7445217
62207,30298,76092,22108,365034,64.46059125,7.663938158,0,99.78835342,0,0
123758,84475,43213,30994,115708,74.95596244,42.19888802,100,99.84024387,40.03862377,54.14841869
30794,5665,69695,23851,12560,22.54659999,31.08367627,0,99.58955777,0,0
172688,33926,38829,31921,377797,81.5152182,8.240006023,78.6759937,99.49226163,59.03015844,39.33799685
91703,31995,72634,19002,53835,79.2787586,37.27717581,34.96286926,99.65609013,0.07306195,17.48143463
157287,63540,34651,3706,291727,97.64379764,17.88513991,100,99.7043467,75.61336919,58.00542957
83345,53960,17364,16743,235995,79.91121243,18.60978428,100,99.72781014,59.07732917,61.91013258
25734,37098,73581,30069,56439,0,39.6613105,0,99.69954182,0,0
37848,71009,40176,7699,41036,79.65810611,63.37542951,100,99.0767823,0,80.56172057
34720,95586,24774,24057,453832,30.71140553,17.39768264,100,99.46254302,0,100
43044,49721,28294,9597,19908,77.70420965,71.40846486,100,99.10546724,11.97147105,63.74175263
140226,88703,70359,38187,491097,72.76753241,15.29889617,85.84927189,99.83841411,22.59210132,42.92463594
67307,18596,64553,48568,395927,27.84108637,4.486120191,0,99.51697289,0,0
117688,48327,54579,35911,131245,69.48626878,26.91232486,64.17391748,99.23513652,23.11025763,32.08695874
22129,33129,52763,41392,287213,0,10.34175974,0,99.03469278,0,0
166749,36828,26012,41436,141378,75.15067557,20.66597084,81.63707129,99.17635681,59.55118172,40.81853564
23886,59332,76535,19393,484470,18.8101817,10.91058878,0,99.60120048,0,0
46181,40086,75695,3123,432477,93.23747862,8.4826785,16.13001018,99.61424852,0,8.065005089
116530,17395,13177,17335,91396,85.1240024,15.98937412,88.74367116,99.40687871,73.81618467,44.37183558
67140,87347,10248,20553,251133,69.38784629,25.8056606,100,99.72727653,54.12421805,92.11051534
158812,90628,71308,5956,201612,96.24965368,31.0114974,100,99.77225205,51.34876458,54.20749062
28713,46833,11413,44838,491622,0,8.697662757,67.19952635,99.66652429,0,33.59976317
152863,68816,5684,27116,343849,82.26124046,16.67599627,100,99.2546989,78.54287826,61.78048318
108875,14686,34439,48327,125154,55.61239954,10.50200229,37.4695752,99.78908973,23.98071183,18.7347876
70979,48442,75117,16619,262791,76.58603249,15.56454489,39.00449429,99.71398714,0,19.50224714
104955,57628,47709,31206,403775,70.2672574,12.4897324,79.71797437,99.33486232,24.81063313,39.85898718
84507,45504,54397,24515,109968,70.99056883,29.26829268,60.46718023,99.3270065,6.62075331,30.23359012
160483,15111,52359,30109,37184,81.23851124,28.89568792,58.02857624,99.54375176,48.61262564,29.01428812
104784,89694,18801,8666,307785,91.72965338,22.56572045,100,99.13267322,73.78702855,79.69298748
89048,64961,22133,48953,45657,45.02627796,58.72552387,93.12168718,99.26563325,20.17114365,46.56084359
75627,51577,16496,25186,36380,66.69707909,58.63888036,100,99.38175061,44.88476338,56.54197575
81900,78803,25188,5402,218510,93.4041514,26.50506369,100,99.52516738,62.64957265,79.43406593
54260,55935,42526,3132,492118,94.22779211,10.2061297,100,99.27001641,15.85329893,59.47014375
67680,31820,24341,28690,326332,57.60933806,8.884495968,68.65986998,99.01381183,21.64450355,34.32993499
24370,47552,77534,14555,475994,40.27492819,9.082678504,0,99.40990667,0,0
28623,71343,28661,33682,149957,0,32.23813827,100,99.81493892,0,65.72162247
79991,28547,48307,44974,290952,43.77617482,8.934926244,19.07339576,99.04957377,0,9.536697879
99407,61548,47489,23292,19278,76.56905449,76.14876401,90.7119217,99.29233691,28.79676482,45.35596085
113167,69551,32937,30593,483492,72.96650084,12.57605647,100,99.27931124,43.86172648,52.6602278
110489,18848,78923,30635,25146,72.27325797,42.84220576,17.90132954,99.6132676,0.842617817,8.950664772
24361,98952,72741,28349,423532,0,18.93876176,91.22367719,99.3873209,0,45.61183859
50659,76021,55987,32303,197203,36.23443021,27.82369045,75.78120373,99.0706622,0,37.89060187
187963,27358,56359,8512,367376,95.47144917,6.930743235,80.04234876,99.84066537,65.48735655,40.02117438
67711,56248,16556,48773,37376,27.96886769,60.07861232,86.58858974,99.76514209,3.517892218,43.29429487
71011,54616,51297,30155,39163,57.53474814,58.23905139,62.2086719,99.15931743,0,31.10433595
